201601,100.1
201602,99.9
201603,99.8
201604,99.7
201605,99.9
201606,100.1
201607,100.3
201608,100.3
201609,100.1
201610,99.9
201611,100
201612,100.2
201701,100.5
201702,100.5
201703,100.7
201704,100.7
201705,100.7
201706,100.6
201707,100.5
201708,100.4
201709,100.4
201710,100.2
201711,100.2
201712,99.8
